Nro_Orden,Codigo_MP,Nro_Analisis,Cantidad_Consumida,Posicion
OF-2022-1822,MP-0031,QC-2020-02699,48.658,1
OF-2022-1822,MP-0049,QC-2022-02793,13.8,2
OF-2022-1822,MP-0043,QC-2021-02356,48.954,3
OF-2022-1822,MP-0064,QC-2022-01819,39.364,4
OF-2023-1823,MP-0018,QC-2021-03343,11.572,1
OF-2023-1823,MP-0078,QC-2021-02527,17.124,2
OF-2023-1823,MP-0041,QC-2023-00310,8.307,3
OF-2023-1823,MP-0075,QC-2023-03214,35.394,4
OF-2023-1823,MP-0077,QC-2024-01627,48.343,5
OF-2020-1824,MP-0005,QC-2023-03482,28.747,1
OF-2020-1824,MP-0052,QC-2020-01273,48.259,2
OF-2020-1824,MP-0054,QC-2022-01917,48.103,3
OF-2020-1824,MP-0068,QC-2021-02744,43.828,4
OF-2020-1824,MP-0050,QC-2020-00508,9.653,5
OF-2023-1825,MP-0035,QC-2020-01057,14.238,1
OF-2023-1825,MP-0045,QC-2020-00084,40.842,2
OF-2023-1825,MP-0067,QC-2024-03371,6.933,3
OF-2021-1826,MP-0024,QC-2021-02870,36.474,1
OF-2021-1826,MP-0070,QC-2023-02382,48.38,2
OF-2021-1826,MP-0065,QC-2024-03475,16.374,3
OF-2021-1826,MP-0044,QC-2023-03472,11.269,4
OF-2021-1827,MP-0005,QC-2024-00823,6.769,1
OF-2021-1827,MP-0052,QC-2023-02977,35.733,2
OF-2021-1827,MP-0054,QC-2022-02586,28.614,3
OF-2021-1827,MP-0068,QC-2024-00248,12.729,4
OF-2021-1827,MP-0050,QC-2023-02886,15.329,5
OF-2021-1829,MP-0029,QC-2021-00876,5.12,1
OF-2021-1829,MP-0064,QC-2021-00637,5.296,2
OF-2021-1829,MP-0048,QC-2021-03170,25.214,3
OF-2023-1830,MP-0024,QC-2023-00832,29.515,1
OF-2023-1830,MP-0049,QC-2023-01415,42.332,2
OF-2023-1830,MP-0041,QC-2023-00308,24.658,3
OF-2023-1830,MP-0039,QC-2023-03000,12.207,4
OF-2023-1830,MP-0051,QC-2021-02826,36.418,5
OF-2020-1833,MP-0018,QC-2023-02848,37.88,1
OF-2020-1833,MP-0078,QC-2022-02194,19.941,2
OF-2020-1833,MP-0041,QC-2021-02872,36.922,3
OF-2020-1833,MP-0075,QC-2021-00033,48.065,4
OF-2020-1833,MP-0077,QC-2024-00379,6.456,5
OF-2023-1834,MP-0021,QC-2021-03168,39.586,1
OF-2023-1834,MP-0051,QC-2021-03258,10.8,2
OF-2023-1834,MP-0039,QC-2024-01723,44.47,3
OF-2023-1835,MP-0032,QC-2021-00010,14.441,1
OF-2023-1835,MP-0040,QC-2023-00051,49.821,2
OF-2023-1835,MP-0044,QC-2023-00750,10.805,3
OF-2020-1836,MP-0021,QC-2024-03451,28.803,1
OF-2020-1836,MP-0038,QC-2020-00059,36.743,2
OF-2020-1836,MP-0044,QC-2021-01115,35.135,3
OF-2020-1836,MP-0060,QC-2023-02694,11.406,4
OF-2021-1838,MP-0005,QC-2024-02669,10.163,1
OF-2021-1838,MP-0052,QC-2021-02754,39.538,2
OF-2021-1838,MP-0054,QC-2024-00810,43.224,3
OF-2021-1838,MP-0068,QC-2023-02897,6.356,4
OF-2021-1838,MP-0050,QC-2021-00562,44.204,5
OF-2022-1839,MP-0003,QC-2021-00753,23.991,1
OF-2022-1839,MP-0042,QC-2020-01963,32.55,2
OF-2022-1839,MP-0063,QC-2021-02127,26.206,3
OF-2022-1839,MP-0074,QC-2020-02590,18.75,4
OF-2022-1839,MP-0073,QC-2021-01083,14.285,5
OF-2021-1840,MP-0030,QC-2021-01820,45.945,1
OF-2021-1840,MP-0044,QC-2024-00640,47.429,2
OF-2021-1840,MP-0061,QC-2023-01631,9.482,3
OF-2021-1840,MP-0042,QC-2020-01954,16.876,4
OF-2021-1840,MP-0072,QC-2021-02553,5.193,5
OF-2024-1842,MP-0012,QC-2024-01932,29.854,1
OF-2024-1842,MP-0043,QC-2023-00731,19.814,2
OF-2024-1842,MP-0077,QC-2023-00453,27.041,3
OF-2024-1842,MP-0056,QC-2020-02523,11.422,4
OF-2024-1842,MP-0069,QC-2024-01836,42.356,5
OF-2022-1843,MP-0030,QC-2021-00956,18.307,1
OF-2022-1843,MP-0053,QC-2024-01015,21.14,2
OF-2022-1843,MP-0045,QC-2024-02367,41.815,3
OF-2023-1844,MP-0021,QC-2020-03420,30.792,1
OF-2023-1844,MP-0040,QC-2024-03487,23.707,2
OF-2023-1844,MP-0074,QC-2024-02868,37.348,3
OF-2023-1846,MP-0030,QC-2024-02534,12.191,1
OF-2023-1846,MP-0053,QC-2022-01458,36.334,2
OF-2023-1846,MP-0045,QC-2022-01005,34.73,3
OF-2020-1847,MP-0016,QC-2022-02033,42.685,1
OF-2020-1847,MP-0065,QC-2022-01130,49.285,2
OF-2020-1847,MP-0072,QC-2022-02489,33.618,3
OF-2020-1849,MP-0020,QC-2022-02039,27.362,1
OF-2020-1849,MP-0057,QC-2023-01576,12.846,2
OF-2020-1849,MP-0041,QC-2020-01397,38.577,3
OF-2020-1849,MP-0037,QC-2024-03188,13.931,4
OF-2020-1850,MP-0035,QC-2020-00454,10.212,1
OF-2020-1850,MP-0045,QC-2021-02373,39.933,2
OF-2020-1850,MP-0067,QC-2024-02253,19.37,3
OF-2022-1852,MP-0005,QC-2023-02485,29.847,1
OF-2022-1852,MP-0052,QC-2024-01322,23.084,2
OF-2022-1852,MP-0054,QC-2022-01411,8.711,3
OF-2022-1852,MP-0068,QC-2023-02535,17.436,4
OF-2022-1852,MP-0050,QC-2021-00018,48.622,5
OF-2021-1853,MP-0024,QC-2021-03006,45.09,1
OF-2021-1853,MP-0049,QC-2021-02482,5.315,2
OF-2021-1853,MP-0041,QC-2020-03070,31.685,3
OF-2021-1853,MP-0039,QC-2024-00409,42.655,4
OF-2021-1853,MP-0051,QC-2020-01871,8.033,5
OF-2024-1854,MP-0024,QC-2023-01282,32.412,1
OF-2024-1854,MP-0071,QC-2021-00959,21.559,2
OF-2024-1854,MP-0070,QC-2020-03259,19.781,3
OF-2024-1855,MP-0005,QC-2021-03075,37.888,1
OF-2024-1855,MP-0052,QC-2024-01322,7.034,2
OF-2024-1855,MP-0062,QC-2021-03166,40.705,3
OF-2024-1855,MP-0044,QC-2024-02944,24.933,4
OF-2024-1855,MP-0073,QC-2021-02414,27.317,5
OF-2024-1856,MP-0001,QC-2020-00596,35.628,1
OF-2024-1856,MP-0053,QC-2021-02569,49.525,2
OF-2024-1856,MP-0066,QC-2024-02504,29.671,3
OF-2024-1856,MP-0055,QC-2024-00175,36.889,4
OF-2020-1858,MP-0005,QC-2024-01358,19.631,1
OF-2020-1858,MP-0038,QC-2024-00349,8.949,2
OF-2020-1858,MP-0074,QC-2023-01368,5.025,3
OF-2020-1858,MP-0072,QC-2021-03297,49.051,4
OF-2020-1860,MP-0005,QC-2023-01842,34.668,1
OF-2020-1860,MP-0052,QC-2024-01313,13.169,2
OF-2020-1860,MP-0054,QC-2020-01247,14.064,3
OF-2020-1860,MP-0068,QC-2024-02854,31.78,4
OF-2020-1860,MP-0050,QC-2022-02713,7.735,5
OF-2021-1861,MP-0027,QC-2021-02808,24.468,1
OF-2021-1861,MP-0040,QC-2022-00332,10.846,2
OF-2021-1861,MP-0078,QC-2022-02880,33.603,3
OF-2021-1861,MP-0043,QC-2021-01762,5.316,4
OF-2021-1862,MP-0031,QC-2022-00232,38.321,1
OF-2021-1862,MP-0049,QC-2022-03396,16.089,2
OF-2021-1862,MP-0043,QC-2024-03425,30.979,3
OF-2021-1862,MP-0064,QC-2021-00637,25.994,4
OF-2020-1864,MP-0024,QC-2023-01456,28.439,1
OF-2020-1864,MP-0070,QC-2024-02135,38.668,2
OF-2020-1864,MP-0065,QC-2022-02519,35.448,3
OF-2020-1864,MP-0044,QC-2023-00782,28.101,4
OF-2023-1865,MP-0014,QC-2021-02906,28.045,1
OF-2023-1865,MP-0057,QC-2022-02068,34.338,2
OF-2023-1865,MP-0052,QC-2020-01595,39.917,3
OF-2023-1865,MP-0053,QC-2021-03091,26.034,4
OF-2023-1865,MP-0062,QC-2020-02984,15.922,5
OF-2023-1866,MP-0003,QC-2021-03384,5.183,1
OF-2023-1866,MP-0042,QC-2022-01198,27.34,2
OF-2023-1866,MP-0063,QC-2022-01300,32.696,3
OF-2023-1866,MP-0074,QC-2020-02259,43.234,4
OF-2023-1866,MP-0073,QC-2024-03413,42.074,5
OF-2021-1867,MP-0019,QC-2022-03062,45.529,1
OF-2021-1867,MP-0047,QC-2023-01304,44.13,2
OF-2021-1867,MP-0066,QC-2020-00951,17.47,3
OF-2021-1867,MP-0037,QC-2024-00121,25.335,4
OF-2024-1868,MP-0032,QC-2023-03427,24.172,1
OF-2024-1868,MP-0050,QC-2022-02713,33.811,2
OF-2024-1868,MP-0062,QC-2023-01302,17.816,3
OF-2024-1868,MP-0040,QC-2022-01028,18.397,4
OF-2024-1869,MP-0005,QC-2024-02669,9.911,1
OF-2024-1869,MP-0077,QC-2024-01627,6.395,2
OF-2024-1869,MP-0040,QC-2020-01192,16.227,3
OF-2024-1869,MP-0051,QC-2022-02693,34.352,4
OF-2024-1869,MP-0041,QC-2024-02229,14.418,5
OF-2022-1870,MP-0036,QC-2021-02796,33.657,1
OF-2022-1870,MP-0068,QC-2023-03098,38.335,2
OF-2022-1870,MP-0046,QC-2022-02069,41.557,3
OF-2022-1870,MP-0049,QC-2020-03363,40.227,4
OF-2022-1870,MP-0055,QC-2020-02329,21.374,5
OF-2022-1871,MP-0021,QC-2020-01391,46.487,1
OF-2022-1871,MP-0038,QC-2023-02787,19.844,2
OF-2022-1871,MP-0044,QC-2023-03472,8.242,3
OF-2022-1871,MP-0060,QC-2024-01830,28.681,4
OF-2021-1872,MP-0032,QC-2020-00035,26.996,1
OF-2021-1872,MP-0040,QC-2024-03456,14.473,2
OF-2021-1872,MP-0044,QC-2023-03111,34.347,3
OF-2022-1874,MP-0005,QC-2022-00754,44.607,1
OF-2022-1874,MP-0052,QC-2021-01402,19.234,2
OF-2022-1874,MP-0054,QC-2021-00026,33.886,3
OF-2022-1874,MP-0068,QC-2024-00134,27.137,4
OF-2022-1874,MP-0050,QC-2021-03210,14.806,5
OF-2020-1875,MP-0032,QC-2023-00843,13.882,1
OF-2020-1875,MP-0050,QC-2020-03074,19.47,2
OF-2020-1875,MP-0062,QC-2021-00061,15.633,3
OF-2020-1875,MP-0040,QC-2022-00931,23.396,4
OF-2023-1876,MP-0032,QC-2020-00484,47.927,1
OF-2023-1876,MP-0050,QC-2020-02153,35.695,2
OF-2023-1876,MP-0062,QC-2022-00124,37.762,3
OF-2023-1876,MP-0040,QC-2022-01028,8.915,4
OF-2021-1878,MP-0024,QC-2023-01131,25.637,1
OF-2021-1878,MP-0070,QC-2021-01373,36.246,2
OF-2021-1878,MP-0065,QC-2020-01687,41.399,3
OF-2021-1878,MP-0044,QC-2023-01697,33.038,4
OF-2021-1879,MP-0014,QC-2022-03221,7.413,1
OF-2021-1879,MP-0057,QC-2022-00514,48.586,2
OF-2021-1879,MP-0050,QC-2022-01599,17.053,3
OF-2021-1879,MP-0078,QC-2021-02852,8.368,4
OF-2021-1879,MP-0068,QC-2021-02432,40.649,5
OF-2024-1880,MP-0004,QC-2024-01240,36.966,1
OF-2024-1880,MP-0073,QC-2024-01226,21.567,2
OF-2024-1880,MP-0042,QC-2024-03155,25.317,3
OF-2020-1881,MP-0015,QC-2024-00157,23.498,1
OF-2020-1881,MP-0061,QC-2022-01840,16.316,2
OF-2020-1881,MP-0054,QC-2023-01056,23.814,3
OF-2021-1882,MP-0024,QC-2024-03335,17.334,1
OF-2021-1882,MP-0071,QC-2022-02023,40.964,2
OF-2021-1882,MP-0070,QC-2022-00364,39.469,3
OF-2023-1885,MP-0016,QC-2024-02010,35.465,1
OF-2023-1885,MP-0066,QC-2022-02413,40.356,2
OF-2023-1885,MP-0061,QC-2020-03161,23.831,3
OF-2022-1886,MP-0024,QC-2022-02561,9.652,1
OF-2022-1886,MP-0049,QC-2022-00896,12.599,2
OF-2022-1886,MP-0041,QC-2020-00447,45.786,3
OF-2022-1886,MP-0039,QC-2020-02314,34.21,4
OF-2022-1886,MP-0051,QC-2023-02958,36.954,5
OF-2022-1887,MP-0024,QC-2020-01939,17.748,1
OF-2022-1887,MP-0049,QC-2023-02632,36.274,2
OF-2022-1887,MP-0041,QC-2024-00827,35.204,3
OF-2022-1887,MP-0039,QC-2022-01194,21.694,4
OF-2022-1887,MP-0051,QC-2022-01086,41.508,5
OF-2023-1888,MP-0004,QC-2023-00333,10.673,1
OF-2023-1888,MP-0073,QC-2021-02059,14.551,2
OF-2023-1888,MP-0042,QC-2023-01592,24.292,3
OF-2022-1889,MP-0031,QC-2021-03207,32.257,1
OF-2022-1889,MP-0049,QC-2022-03192,19.023,2
OF-2022-1889,MP-0043,QC-2023-01398,15.444,3
OF-2022-1889,MP-0064,QC-2021-00637,26.967,4
OF-2020-1891,MP-0001,QC-2024-01950,6.591,1
OF-2020-1891,MP-0053,QC-2024-02896,13.007,2
OF-2020-1891,MP-0066,QC-2022-02328,42.116,3
OF-2020-1891,MP-0055,QC-2020-02141,30.45,4
OF-2023-1892,MP-0014,QC-2020-02165,45.041,1
OF-2023-1892,MP-0057,QC-2020-02454,5.782,2
OF-2023-1892,MP-0052,QC-2024-01322,11.735,3
OF-2023-1892,MP-0053,QC-2021-03091,24.986,4
OF-2023-1892,MP-0062,QC-2023-01302,35.444,5
OF-2020-1893,MP-0024,QC-2023-00270,24.425,1
OF-2020-1893,MP-0070,QC-2021-02015,6.069,2
OF-2020-1893,MP-0065,QC-2022-00255,48.028,3
OF-2020-1893,MP-0044,QC-2022-00695,12.769,4
OF-2021-1894,MP-0024,QC-2023-01456,16.378,1
OF-2021-1894,MP-0060,QC-2020-02658,6.492,2
OF-2021-1894,MP-0059,QC-2024-01857,31.961,3
OF-2020-1895,MP-0030,QC-2023-01107,37.765,1
OF-2020-1895,MP-0053,QC-2024-03089,34.207,2
OF-2020-1895,MP-0045,QC-2023-01729,38.971,3
OF-2023-1896,MP-0011,QC-2021-00298,38.328,1
OF-2023-1896,MP-0064,QC-2020-00790,31.01,2
OF-2023-1896,MP-0075,QC-2020-02228,40.244,3
OF-2023-1896,MP-0041,QC-2020-02665,11.602,4
OF-2023-1896,MP-0061,QC-2024-00160,43.255,5
OF-2020-1897,MP-0011,QC-2021-00412,12.183,1
OF-2020-1897,MP-0064,QC-2020-02270,6.896,2
OF-2020-1897,MP-0075,QC-2024-00387,45.397,3
OF-2020-1897,MP-0041,QC-2021-00422,44.801,4
OF-2020-1897,MP-0061,QC-2020-01915,15.493,5
OF-2022-1898,MP-0005,QC-2020-01195,25.431,1
OF-2022-1898,MP-0052,QC-2024-00309,19.2,2
OF-2022-1898,MP-0054,QC-2022-02738,19.587,3
OF-2022-1898,MP-0068,QC-2021-02863,29.095,4
OF-2022-1898,MP-0050,QC-2023-02886,40.518,5
OF-2020-1899,MP-0016,QC-2023-01596,13.708,1
OF-2020-1899,MP-0065,QC-2023-00969,36.184,2
OF-2020-1899,MP-0072,QC-2023-02954,42.377,3
OF-2024-1900,MP-0020,QC-2021-00571,49.138,1
OF-2024-1900,MP-0057,QC-2021-00548,23.962,2
OF-2024-1900,MP-0041,QC-2024-02538,29.903,3
OF-2024-1900,MP-0037,QC-2021-01514,16.641,4
OF-2022-1901,MP-0003,QC-2022-02734,31.082,1
OF-2022-1901,MP-0042,QC-2024-00698,38.329,2
OF-2022-1901,MP-0063,QC-2024-01052,27.098,3
OF-2022-1901,MP-0074,QC-2024-00017,43.009,4
OF-2022-1901,MP-0073,QC-2021-02059,41.831,5
OF-2023-1902,MP-0024,QC-2024-01613,24.798,1
OF-2023-1902,MP-0049,QC-2022-03359,33.243,2
OF-2023-1902,MP-0041,QC-2024-03173,49.97,3
OF-2023-1902,MP-0039,QC-2023-00721,21.28,4
OF-2023-1902,MP-0051,QC-2024-00531,25.387,5
OF-2023-1903,MP-0005,QC-2023-02233,27.267,1
OF-2023-1903,MP-0052,QC-2020-01595,5.634,2
OF-2023-1903,MP-0054,QC-2023-00015,41.471,3
OF-2023-1903,MP-0068,QC-2024-01524,23.746,4
OF-2023-1903,MP-0050,QC-2023-03008,26.065,5
OF-2024-1904,MP-0035,QC-2024-02585,8.888,1
OF-2024-1904,MP-0069,QC-2024-02802,28.128,2
OF-2024-1904,MP-0053,QC-2021-03354,25.419,3
OF-2023-1905,MP-0014,QC-2021-00719,22.95,1
OF-2023-1905,MP-0057,QC-2024-00267,40.8,2
OF-2023-1905,MP-0050,QC-2021-00784,28.069,3
OF-2023-1905,MP-0078,QC-2022-01118,45.211,4
OF-2023-1905,MP-0068,QC-2022-00236,36.835,5
OF-2022-1907,MP-0021,QC-2022-00009,20.372,1
OF-2022-1907,MP-0051,QC-2022-02249,8.354,2
OF-2022-1907,MP-0039,QC-2022-02224,47.368,3
OF-2021-1908,MP-0015,QC-2022-01580,29.424,1
OF-2021-1908,MP-0061,QC-2024-00160,40.77,2
OF-2021-1908,MP-0054,QC-2022-00312,36.049,3
OF-2022-1909,MP-0021,QC-2022-02137,49.976,1
OF-2022-1909,MP-0040,QC-2020-02641,42.715,2
OF-2022-1909,MP-0074,QC-2023-02298,7.885,3
OF-2023-1910,MP-0005,QC-2023-01252,45.391,1
OF-2023-1910,MP-0052,QC-2024-01322,39.244,2
OF-2023-1910,MP-0054,QC-2022-01495,11.009,3
OF-2023-1910,MP-0068,QC-2022-02111,15.72,4
OF-2023-1910,MP-0050,QC-2021-02472,35.251,5
OF-2020-1911,MP-0019,QC-2022-00117,8.813,1
OF-2020-1911,MP-0047,QC-2022-00380,48.97,2
OF-2020-1911,MP-0066,QC-2020-01688,35.641,3
OF-2020-1911,MP-0037,QC-2021-02671,5.887,4
OF-2020-1912,MP-0005,QC-2024-00823,26.208,1
OF-2020-1912,MP-0077,QC-2021-02752,40.075,2
OF-2020-1912,MP-0040,QC-2020-03446,23.017,3
OF-2020-1912,MP-0051,QC-2023-00223,21.516,4
OF-2020-1912,MP-0041,QC-2024-00263,26.579,5
OF-2020-1913,MP-0021,QC-2021-00314,26.208,1
OF-2020-1913,MP-0040,QC-2022-01483,7.62,2
OF-2020-1913,MP-0074,QC-2024-00966,15.122,3
OF-2023-1914,MP-0016,QC-2024-02921,24.919,1
OF-2023-1914,MP-0065,QC-2021-01733,25.386,2
OF-2023-1914,MP-0072,QC-2023-01061,34.165,3
OF-2022-1915,MP-0012,QC-2023-00535,19.739,1
OF-2022-1915,MP-0043,QC-2022-00652,9.122,2
OF-2022-1915,MP-0077,QC-2020-03047,46.632,3
OF-2022-1915,MP-0056,QC-2023-00783,35.433,4
OF-2022-1915,MP-0069,QC-2021-00144,41.686,5
OF-2023-1916,MP-0031,QC-2023-02302,6.263,1
OF-2023-1916,MP-0049,QC-2023-00978,5.532,2
OF-2023-1916,MP-0043,QC-2023-00486,11.687,3
OF-2023-1916,MP-0064,QC-2022-01556,30.441,4
OF-2023-1917,MP-0030,QC-2023-01552,36.65,1
OF-2023-1917,MP-0053,QC-2021-03376,12.903,2
OF-2023-1917,MP-0045,QC-2023-00708,5.538,3
OF-2022-1920,MP-0001,QC-2023-02602,35.35,1
OF-2022-1920,MP-0053,QC-2024-01863,33.8,2
OF-2022-1920,MP-0066,QC-2024-02531,31.962,3
OF-2022-1920,MP-0055,QC-2022-01601,31.775,4
OF-2022-1921,MP-0020,QC-2020-01662,42.414,1
OF-2022-1921,MP-0057,QC-2021-00548,20.595,2
OF-2022-1921,MP-0041,QC-2021-01574,34.84,3
OF-2022-1921,MP-0037,QC-2024-03188,32.699,4
OF-2021-1922,MP-0020,QC-2023-01034,7.527,1
OF-2021-1922,MP-0057,QC-2023-00276,23.201,2
OF-2021-1922,MP-0041,QC-2024-00407,20.715,3
OF-2021-1922,MP-0037,QC-2024-03348,14.504,4
OF-2020-1923,MP-0012,QC-2020-01970,9.181,1
OF-2020-1923,MP-0043,QC-2020-01369,15.726,2
OF-2020-1923,MP-0077,QC-2021-03440,39.531,3
OF-2020-1923,MP-0056,QC-2020-03241,40.524,4
OF-2020-1923,MP-0069,QC-2023-01754,38.37,5
OF-2024-1924,MP-0035,QC-2024-03415,25.128,1
OF-2024-1924,MP-0069,QC-2024-02543,10.185,2
OF-2024-1924,MP-0053,QC-2022-02238,39.521,3
OF-2024-1925,MP-0030,QC-2024-01969,20.458,1
OF-2024-1925,MP-0044,QC-2020-00661,41.375,2
OF-2024-1925,MP-0061,QC-2020-01782,18.553,3
OF-2024-1925,MP-0042,QC-2022-03086,7.089,4
OF-2024-1925,MP-0072,QC-2022-02177,28.443,5
OF-2024-1926,MP-0036,QC-2024-02415,27.911,1
OF-2024-1926,MP-0068,QC-2024-01524,17.279,2
OF-2024-1926,MP-0046,QC-2020-02746,6.569,3
OF-2024-1926,MP-0049,QC-2022-00391,14.515,4
OF-2024-1926,MP-0055,QC-2024-01674,27.649,5
OF-2021-1927,MP-0030,QC-2024-00431,35.323,1
OF-2021-1927,MP-0053,QC-2021-02569,16.497,2
OF-2021-1927,MP-0045,QC-2021-02373,6.206,3
OF-2023-1928,MP-0036,QC-2023-01980,14.409,1
OF-2023-1928,MP-0068,QC-2022-01414,21.825,2
OF-2023-1928,MP-0046,QC-2024-01189,19.28,3
OF-2023-1928,MP-0049,QC-2023-02218,38.149,4
OF-2023-1928,MP-0055,QC-2022-00537,9.373,5
OF-2020-1929,MP-0021,QC-2021-00314,45.997,1
OF-2020-1929,MP-0051,QC-2024-02284,21.738,2
OF-2020-1929,MP-0039,QC-2024-02907,43.772,3
OF-2021-1930,MP-0029,QC-2022-02573,45.368,1
OF-2021-1930,MP-0064,QC-2020-03422,35.074,2
OF-2021-1930,MP-0048,QC-2020-03403,19.468,3
OF-2024-1931,MP-0011,QC-2021-00298,15.924,1
OF-2024-1931,MP-0064,QC-2020-02270,10.3,2
OF-2024-1931,MP-0075,QC-2023-01315,7.354,3
OF-2024-1931,MP-0041,QC-2024-02849,25.428,4
OF-2024-1931,MP-0061,QC-2022-02646,13.935,5
OF-2023-1932,MP-0019,QC-2021-00075,44.491,1
OF-2023-1932,MP-0047,QC-2024-00320,44.814,2
OF-2023-1932,MP-0066,QC-2021-00611,34.549,3
OF-2023-1932,MP-0037,QC-2020-02070,16.911,4
OF-2020-1934,MP-0034,QC-2022-01685,43.32,1
OF-2020-1934,MP-0040,QC-2022-01483,29.599,2
OF-2020-1934,MP-0069,QC-2023-00483,42.019,3
OF-2024-1935,MP-0022,QC-2020-03293,43.901,1
OF-2024-1935,MP-0052,QC-2020-01273,48.577,2
OF-2024-1935,MP-0049,QC-2020-03414,41.196,3
OF-2024-1937,MP-0001,QC-2022-01298,25.109,1
OF-2024-1937,MP-0053,QC-2022-02238,5.221,2
OF-2024-1937,MP-0066,QC-2024-00701,31.274,3
OF-2024-1937,MP-0055,QC-2021-02565,48.128,4
OF-2023-1939,MP-0017,QC-2020-01050,8.627,1
OF-2023-1939,MP-0037,QC-2022-02241,8.534,2
OF-2023-1939,MP-0044,QC-2022-01064,27.457,3
OF-2023-1939,MP-0071,QC-2021-02333,7.134,4
OF-2023-1939,MP-0054,QC-2021-01550,20.486,5
OF-2023-1940,MP-0014,QC-2020-02165,25.071,1
OF-2023-1940,MP-0057,QC-2020-03358,24.254,2
OF-2023-1940,MP-0050,QC-2020-03074,28.331,3
OF-2023-1940,MP-0078,QC-2024-03362,25.475,4
OF-2023-1940,MP-0068,QC-2021-02863,28.613,5
OF-2021-1942,MP-0019,QC-2021-00989,44.756,1
OF-2021-1942,MP-0047,QC-2023-01371,48.491,2
OF-2021-1942,MP-0066,QC-2024-00813,17.494,3
OF-2021-1942,MP-0037,QC-2021-00357,46.313,4
OF-2021-1944,MP-0005,QC-2022-00071,36.107,1
OF-2021-1944,MP-0052,QC-2021-02754,13.19,2
OF-2021-1944,MP-0062,QC-2022-01961,19.979,3
OF-2021-1944,MP-0044,QC-2024-00640,49.454,4
OF-2021-1944,MP-0073,QC-2021-03222,14.396,5
OF-2021-1945,MP-0034,QC-2022-02866,6.225,1
OF-2021-1945,MP-0064,QC-2024-00786,42.813,2
OF-2021-1945,MP-0050,QC-2021-03077,17.885,3
OF-2021-1945,MP-0071,QC-2021-01068,26.533,4
OF-2021-1945,MP-0049,QC-2024-01137,23.987,5
OF-2021-1946,MP-0034,QC-2021-00608,46.45,1
OF-2021-1946,MP-0040,QC-2022-00332,49.153,2
OF-2021-1946,MP-0069,QC-2024-01836,29.947,3
OF-2020-1947,MP-0024,QC-2023-00832,36.555,1
OF-2020-1947,MP-0070,QC-2023-00884,44.052,2
OF-2020-1947,MP-0065,QC-2024-00216,48.474,3
OF-2020-1947,MP-0044,QC-2020-03131,6.27,4
OF-2021-1948,MP-0005,QC-2024-01358,28.331,1
OF-2021-1948,MP-0038,QC-2022-01727,48.551,2
OF-2021-1948,MP-0074,QC-2023-00488,22.045,3
OF-2021-1948,MP-0072,QC-2022-00984,36.795,4
OF-2023-1949,MP-0005,QC-2022-01312,16.163,1
OF-2023-1949,MP-0077,QC-2020-00809,42.665,2
OF-2023-1949,MP-0040,QC-2020-03446,12.932,3
OF-2023-1949,MP-0051,QC-2023-02958,37.196,4
OF-2023-1949,MP-0041,QC-2022-02187,8.033,5
OF-2023-1950,MP-0005,QC-2023-01162,17.792,1
OF-2023-1950,MP-0038,QC-2020-02750,44.249,2
OF-2023-1950,MP-0074,QC-2024-01191,23.827,3
OF-2023-1950,MP-0072,QC-2022-00461,40.991,4
OF-2021-1952,MP-0018,QC-2023-02701,5.645,1
OF-2021-1952,MP-0078,QC-2022-03023,43.135,2
OF-2021-1952,MP-0041,QC-2022-02510,45.684,3
OF-2021-1952,MP-0075,QC-2024-00387,45.778,4
OF-2021-1952,MP-0077,QC-2024-01967,8.491,5
OF-2024-1953,MP-0005,QC-2023-01842,33.016,1
OF-2024-1953,MP-0052,QC-2022-03433,19.91,2
OF-2024-1953,MP-0062,QC-2020-01620,21.952,3
OF-2024-1953,MP-0044,QC-2021-02087,24.485,4
OF-2024-1953,MP-0073,QC-2022-01187,8.596,5
OF-2020-1954,MP-0024,QC-2020-03226,35.63,1
OF-2020-1954,MP-0049,QC-2023-00978,20.236,2
OF-2020-1954,MP-0041,QC-2023-00308,47.216,3
OF-2020-1954,MP-0039,QC-2022-02821,28.549,4
OF-2020-1954,MP-0051,QC-2022-02291,22.155,5
OF-2020-1955,MP-0032,QC-2021-02761,17.263,1
OF-2020-1955,MP-0050,QC-2021-03077,39.253,2
OF-2020-1955,MP-0062,QC-2024-00624,29.159,3
OF-2020-1955,MP-0040,QC-2021-00732,49.709,4
OF-2021-1956,MP-0029,QC-2020-00243,19.775,1
OF-2021-1956,MP-0064,QC-2023-00107,15.914,2
OF-2021-1956,MP-0048,QC-2022-03304,14.91,3
OF-2023-1958,MP-0029,QC-2024-00633,40.67,1
OF-2023-1958,MP-0064,QC-2020-00790,14.432,2
OF-2023-1958,MP-0048,QC-2024-01464,46.308,3
OF-2024-1959,MP-0032,QC-2022-02041,28.533,1
OF-2024-1959,MP-0040,QC-2022-01483,10.705,2
OF-2024-1959,MP-0044,QC-2023-03111,46.826,3
OF-2022-1960,MP-0020,QC-2020-02792,11.128,1
OF-2022-1960,MP-0057,QC-2024-02402,36.609,2
OF-2022-1960,MP-0041,QC-2020-03102,20.207,3
OF-2022-1960,MP-0037,QC-2021-02343,11.481,4
OF-2024-1961,MP-0005,QC-2024-00359,37.507,1
OF-2024-1961,MP-0052,QC-2020-01273,5.283,2
OF-2024-1961,MP-0054,QC-2020-02306,25.198,3
OF-2024-1961,MP-0068,QC-2020-01254,42.402,4
